player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Matt Thomas,thomama02,2020,687,321,2.357409138,-0.869471704,1.487937433,-3.383923506,1.969131555,-1.414791951,1.266408495,-0.386569212,0.879839283,0.593394722,0.593394722,0,0.691101423,-1.350281975,-0.659180553,-0.185137507
Tristan Thompson,thomptr01,2020,3554,1721,-1.96361164,1.442629439,-0.520982201,-2.689066206,-1.974735711,-4.663801917,-2.195469104,0.942766791,-1.252702313,1.296364214,1.296364214,0,-1.6513467,0.279678508,-1.371668192,-1.42283889
Matisse Thybulle,thybuma01,2020,2358,1110,-1.623431259,3.837087135,2.213655876,-1.922982538,1.332413321,-0.590569218,-1.791559407,3.510143475,1.718584068,2.541321146,2.541321146,0,-1.384161175,4.149586167,2.765424992,0.429692291
Anthony Tolliver,tollian01,2020,1577,732,-3.12537854,1.176565005,-1.948813535,-2.879118238,-2.901548888,-5.780667126,-3.25828083,0.439888254,-2.818392576,-0.021096665,-0.021096665,0,-2.659447442,-0.678198245,-3.337645688,0.202826211
Juan Toscano-Anderson,toscaju01,2020,570,272,-2.328204355,0.869178865,-1.45902549,-2.445967807,-1.521526502,-3.967494309,-2.459403326,0.481509512,-1.977893814,0.106659913,0.106659913,0,-2.774913683,1.067431051,-1.707482632,-0.465054396
Karl-Anthony Towns,townska01,2020,2589,1187,4.915248435,2.293577045,7.208825479,7.167114248,-5.451013641,1.716100607,5.757333692,0.842861832,6.600195524,5.745929512,5.745929512,0,5.315173254,1.100374813,6.415548067,1.501563954
Gary Trent Jr.,trentga02,2020,2253,1059,0.13967294,-0.179770377,-0.040097436,-2.374786377,-3.043245371,-5.418031748,-0.386114411,-0.747485202,-1.133599613,0.868325257,0.868325257,0,-0.821132122,-1.199961838,-2.02109396,-0.58599885
Allonzo Trier,trieral01,2020,620,291,-0.180500259,-6.368962697,-6.549462956,-4.937353156,-1.756850213,-6.694203368,-1.085975787,-5.726265606,-6.812241393,-0.605182838,-0.605182838,0,-1.076831073,-6.37019384,-7.447024913,0.349849202
P.J. Tucker,tuckepj01,2020,4739,2203,-2.209028831,2.388977218,0.179948387,-1.477797743,0.354809965,-1.122987779,-2.271074391,2.103958275,-0.167116115,2.884330305,2.884330305,0,-2.129535067,2.474610369,0.345075303,-0.658789631
Rayjon Tucker,tuckera01,2020,168,78,-4.5078409,-0.126150345,-4.633991244,0.443450358,-4.779404957,-4.335954599,-3.772035678,-1.160169382,-4.93220506,-0.086902285,-0.086902285,0,-5.737242783,-1.350509429,-7.087752211,0.07060049
Evan Turner,turneev01,2020,561,251,-4.539650849,-0.393532921,-4.933183769,-7.827594405,4.599960077,-3.227634328,-5.478010051,0.700377979,-4.777632072,-0.261488332,-0.261488332,0,-3.291967098,-1.785704413,-5.077671512,0.718423393
Myles Turner,turnemy01,2020,3338,1628,-1.973611202,1.536189131,-0.437422071,-2.691189267,2.147669896,-0.54351937,-2.238990111,1.718976317,-0.520013795,1.844608727,1.844608727,0,-1.590366136,2.001088806,0.41072267,-0.420076741
Jarrod Uthoff,uthofja01,2020,29,14,6.939038189,-8.159908557,-1.220870368,15.9135707,8.258358058,24.17192876,9.197755052,-5.29161382,3.906141233,0.04697123,0.04697123,0,4.570559728,-5.933378019,-1.362818291,-1.227391234
Jonas Valanciunas,valanjo01,2020,3511,1630,0.490494274,2.066550727,2.557045,0.478440677,1.868760724,2.347201401,0.530247074,2.146684752,2.676931825,4.500311439,4.500311439,0,-0.013475669,2.060231053,2.046755384,-0.290703748
Denzel Valentine,valende01,2020,1022,488,0.567663214,1.647530631,2.215193845,-2.608440112,1.548853801,-1.059586311,0.001043653,1.720000724,1.721044377,1.11643319,1.11643319,0,-0.122003393,1.022711107,0.900707714,0.29709862
Jarred Vanderbilt,vandeja01,2020,105,46,-7.964071023,-0.449859476,-8.413930499,-11.03982989,-3.476031574,-14.51586146,-9.103505644,-1.121967377,-10.22547302,-0.176974901,-0.176974901,0,-9.30406222,-2.538730562,-11.84279278,1.653430625
Fred VanVleet,vanvlfr01,2020,3610,1719,2.139421123,0.848497999,2.987919122,-0.083108994,1.147058399,1.063949405,1.7802806,0.91115802,2.69143862,4.732408177,4.732408177,0,2.165713436,1.644701613,3.810415049,-0.852935473
Gabe Vincent,vincega01,2020,88,42,-4.873495523,-3.649797886,-8.52329341,-11.10551821,5.619242809,-5.486275402,-6.489977069,-1.932475742,-8.422452811,-0.12147936,-0.12147936,0,-3.704980463,-7.877098996,-11.58207946,-0.060593571
Noah Vonleh,vonleno01,2020,807,364,-2.589918169,1.735833694,-0.854084474,-6.544353336,2.087238675,-4.457114661,-3.567873453,1.938590063,-1.62928339,0.207842142,0.207842142,0,-3.880447024,0.824968132,-3.055478893,-0.119974584
Nikola Vucevic,vucevni01,2020,3663,1763,-0.161911234,1.838221905,1.676310672,2.456427453,-1.469942829,0.986484624,0.416282205,1.264296284,1.680578489,3.987868411,3.987868411,0,0.88780431,2.496821483,3.384625793,0.067555329
Dean Wade,wadede01,2020,156,71,-3.060853612,-2.789076409,-5.849930021,-1.7274123,0.025580826,-1.701831473,-2.875893237,-2.225748401,-5.101641638,-0.085674161,-0.085674161,0,-2.079924478,-3.51501962,-5.594944098,0.583951496
Moritz Wagner,wagnemo01,2020,1585,707,-1.032346005,2.03452583,1.002179825,-1.348658922,0.15326392,-1.195395002,-1.174117107,1.869056402,0.694939295,1.258182069,1.258182069,0,-0.994773254,1.653189977,0.658416723,1.276327026
Dion Waiters,waitedi01,2020,89,42,0.455960949,-4.032959431,-3.576998482,3.547882877,6.20700631,9.754889187,1.111976867,-2.092713369,-0.980736502,0.037571042,0.037571042,0,3.478597198,-5.265869477,-1.787272279,-0.91837697
Kemba Walker,walkeke02,2020,3327,1592,4.857853976,0.43329152,5.291145496,6.200544938,-4.26346338,1.937081558,5.414439904,-0.566886869,4.847553035,6.173242994,6.173242994,0,5.918769729,-0.070394053,5.848375676,0.03666231
Lonnie Walker IV,walkelo01,2020,1632,767,-1.934025199,-0.919146625,-2.853171824,-0.445654229,0.004914555,-0.440739674,-1.750937474,-0.754687543,-2.505625017,0.095328034,0.095328034,0,-1.424217306,-1.257474486,-2.681691792,-0.321621064
Tyrone Wallace,wallaty01,2020,348,160,-5.519891504,0.048081195,-5.471810309,-8.691039691,5.977340962,-2.71369873,-6.473697803,1.386199002,-5.087498801,-0.191306692,-0.191306692,0,-6.593531326,-0.191799961,-6.785331287,0.262922779
Derrick Walton Jr.,waltode01,2020,536,248,-0.498559037,-0.186168871,-0.684727908,-4.619158596,0.643314944,-3.975843652,-1.431393804,-0.062795912,-1.494189715,0.161497135,0.161497135,0,-2.306213177,-0.610575851,-2.916789028,-1.261094271
Brad Wanamaker,wanambr01,2020,2562,1215,-1.14632258,-0.604984685,-1.751307265,-2.56042453,0.339680832,-2.220743698,-1.559826472,-0.496886761,-2.056713232,0.427657107,0.427657107,0,-1.869177639,-0.063923652,-1.933101291,-0.499824176
T.J. Warren,warretj01,2020,4087,1984,0.590667998,0.375135219,0.965803217,-2.335105412,0.627966985,-1.707138427,0.000757537,0.441791897,0.442549433,3.219398964,3.219398964,0,-0.207229256,0.908522168,0.701292911,-0.385505665
P.J. Washington,washipj01,2020,3563,1759,-2.270114171,-1.232595194,-3.502709366,-2.114582607,1.469345167,-0.645237439,-2.326718653,-0.693273661,-3.019992314,-0.24258391,-0.24258391,0,-2.024881993,-0.953159819,-2.978041813,0.118478352
Yuta Watanabe,watanyu01,2020,212,99,-1.748175476,3.844153817,2.095978341,-1.296491597,-0.23526699,-1.531758587,-1.725716782,3.237334227,1.511617445,0.214274391,0.214274391,0,-2.411537646,1.908595204,-0.502942442,-0.463810374
Tremont Waters,watertr01,2020,190,89,-6.176983508,-1.584579525,-7.761563033,1.577834476,0.878762491,2.456596967,-4.968754548,-1.222618993,-6.19137354,-0.158922878,-0.158922878,0,-4.830055167,-1.701226983,-6.53128215,1.734298018
Paul Watson,watsopa01,2020,57,25,-6.545179072,-1.688117671,-8.233296743,0.064086409,11.53087735,11.59496376,-5.557338752,1.011625541,-4.545713211,-0.024286469,-0.024286469,0,-2.571246335,-2.019413097,-4.590659432,0.070753318
Quinndary Weatherspoon,weathqu01,2020,33,15,-6.368929014,-7.120769114,-13.48969813,-10.8542595,16.93086482,6.076605317,-7.603561004,-2.500392691,-10.10395369,-0.055428353,-0.055428353,0,-5.688189506,-6.704794805,-12.39298431,-1.542740598
Russell Westbrook,westbru01,2020,4255,1905,0.917424455,-1.330969116,-0.413544661,-2.446229305,2.568810535,0.12258123,0.260265743,-0.59786949,-0.337603747,2.422715562,2.422715562,0,1.345302922,-0.320867447,1.024435475,3.393730087
Coby White,whiteco01,2020,3575,1674,-0.992647924,-1.680254605,-2.672902529,-0.58289902,-0.479895645,-1.062794665,-0.903573306,-1.510547706,-2.414121011,0.287116197,0.287116197,0,-1.304427612,-1.58690724,-2.891334852,0.08901618
Derrick White,whitede01,2020,3154,1468,1.531761308,1.497888797,3.029650105,-2.205315309,1.923743846,-0.281571463,0.836771664,1.737628983,2.574400647,3.987421054,3.987421054,0,0.330117362,1.883721949,2.213839311,-0.010598296
Hassan Whiteside,whiteha01,2020,4022,1911,0.357442445,2.865399713,3.222842158,3.008112622,-0.559543154,2.448569467,0.905816733,2.391894421,3.297711154,5.859384052,5.859384052,0,0.681610236,2.118125021,2.799735257,-0.6413796
Andrew Wiggins,wiggian01,2020,4005,1858,0.263184438,-1.90309221,-1.639907771,1.170275323,-2.518756284,-1.348480961,0.550601985,-2.11826856,-1.567666575,1.126035172,1.126035172,0,0.351277249,-1.719614427,-1.368337178,-0.088305002
Grant Williams,willigr01,2020,2071,970,-3.59617813,1.831221284,-1.764956845,-0.897819013,4.406867071,3.509048058,-3.305751817,2.398465257,-0.907286559,0.913632022,0.913632022,0,-3.701115542,1.895937253,-1.805178289,0.18832438
Johnathan Williams,willijo04,2020,281,135,-1.242358125,-7.259216396,-8.50157452,-5.905149381,-2.005027695,-7.910177076,-2.307175052,-6.544711528,-8.85188658,-0.416053,-0.416053,0,-3.897815049,-7.680640207,-11.57845526,-1.025512406
Kenrich Williams,willike04,2020,1681,779,-1.939011816,2.647043607,0.708031791,-3.094881177,1.332487105,-1.762394072,-2.316380548,2.560869841,0.244489293,1.184322018,1.184322018,0,-2.287867531,2.389246987,0.101379456,-0.499105245
Lou Williams,willilo02,2020,3846,1757,2.962066573,-2.400726349,0.561340225,-1.74860451,-1.963944123,-3.712548633,2.11181439,-2.47762646,-0.365812069,2.173526108,2.173526108,0,2.206863028,-2.818651942,-0.611788914,1.731436046
Marvin Williams,willima02,2020,2129,1011,-0.886069473,-1.149276929,-2.035346402,0.023798988,-0.732201257,-0.708402269,-0.733889901,-1.11964319,-1.853533091,0.441199791,0.441199791,0,-1.184617036,-1.508727301,-2.693344338,-0.123711713
Nigel Williams-Goss,willini01,2020,62,28,-3.069633151,1.439467076,-1.630166075,-6.076887213,17.58041673,11.50352952,-3.888506101,4.881788082,0.993281981,0.054295761,0.054295761,0,-2.46946814,1.525036442,-0.944431697,1.565071741
Robert Williams III,williro04,2020,684,323,-1.93390658,3.813067801,1.879161222,0.125381739,-2.875882352,-2.750500613,-1.670096307,2.576588587,0.906492281,0.605417472,0.605417472,0,-1.324846169,2.4065714,1.081725231,0.481845445
Zion Williamson,willizi01,2020,1267,565,0.964162578,0.159078638,1.123241217,3.118743795,3.855689298,6.974433094,1.451710175,0.947559636,2.399269811,1.50777186,1.50777186,0,1.245517552,-0.038239885,1.207277667,1.609468937
D.J. Wilson,wilsodj01,2020,619,280,-4.07122109,-3.353298687,-7.424519776,-6.888118009,-1.537986768,-8.426104777,-4.985812444,-3.349745417,-8.33555786,-0.797719391,-0.797719391,0,-4.32688155,-3.649644412,-7.976525962,-0.026973101
Justise Winslow,winslju01,2020,768,352,-1.856881739,0.132219975,-1.724661763,-0.981483371,6.7381227,5.75663933,-1.814932749,1.518498164,-0.296434585,0.442030124,0.442030124,0,-0.68503077,0.604637469,-0.080393301,0.322446111
Christian Wood,woodch01,2020,2748,1325,1.47516343,2.476067838,3.951231268,2.902770122,2.221190838,5.12396096,1.886766863,2.641072139,4.527839002,4.92532815,4.92532815,0,1.569466548,1.040094419,2.609560967,0.111919063
Delon Wright,wrighde01,2020,2986,1412,1.286832695,0.622513594,1.909346289,-2.083719589,0.169268198,-1.914451391,0.616256706,0.550872772,1.167129479,2.804258305,2.804258305,0,0.697816072,0.500160504,1.197976576,-0.637843801
Justin Wright-Foreman,wrighju02,2020,4,2,-7.002468937,32.78425957,25.78179064,-49.8652834,65.94176675,16.07648335,-16.25387079,41.74074047,25.48686968,0.028126567,0.028126567,0,-17.59366736,27.39147921,9.797811851,-2.429030158
Thaddeus Young,youngth01,2020,3393,1591,-2.315821256,0.90123014,-1.414591116,-4.079941688,0.155327491,-3.924614197,-2.768123825,0.779877809,-1.988246016,0.622501022,0.622501022,0,-2.781202734,1.209945781,-1.571256953,0.686675698
Trae Young,youngtr01,2020,4645,2120,6.339082829,-2.828668309,3.51041452,7.207375636,-5.415576126,1.79179951,7.053504506,-3.478183459,3.575321047,7.036368113,7.036368113,0,7.641736334,-3.897738112,3.743998222,2.902687866
Cody Zeller,zelleco01,2020,2724,1341,-0.478206466,-0.841391979,-1.319598445,-0.293188115,-3.367143614,-3.66033173,-0.406692548,-1.353217009,-1.759909556,0.676855958,0.676855958,0,-0.436543828,-1.314093344,-1.750637172,-0.081641462
Ante Zizic,zizican01,2020,468,221,-3.757616248,-0.98480707,-4.742423317,4.312235733,-0.333228119,3.979007614,-2.226821055,-0.732280257,-2.959101312,-0.023436836,-0.023436836,0,-2.463662887,-1.857709549,-4.321372436,-0.606441595
Ivica Zubac,zubaciv01,2020,2441,1156,0.909923508,3.68489788,4.594821388,0.896198878,1.984745239,2.880944116,0.92174169,3.450735764,4.372477454,4.184493505,4.184493505,0,-0.198503673,3.063793033,2.86528936,-0.395217419
